x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,Grade
0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.21621621621621623,1.0,1.0,0.0,0.022292993630573247,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.095238095238095233,0.12162162162162163,1.0,1.0,1.0,0.27297543221110099,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14880952380952381,0.25675675675675674,1.0,1.0,0.0,0.081286017591750082,c
0.5,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.32432432432432434,1.0,1.0,1.0,0.30997876857749468,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16964285714285715,0.25675675675675674,1.0,0.0,1.0,0.071276918410676376,a
0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.16071428571428573,0.36486486486486486,1.0,1.0,0.0,0.014558689717925387,a
0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.11904761904761904,0.32432432432432434,1.0,1.0,0.0,0.17440097057931453,b
0.75,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.17261904761904762,0.5,1.0,1.0,0.0,0.18911131331513498,c
0.5,0.0,0.16666666666666666,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.042857142857142858,0.12162162162162163,1.0,1.0,1.0,0.46072186836518048,c
0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,1.0,0.0,0.17440097057931453,c
0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.3108108108108108,0.0,1.0,1.0,0.19714892326357294,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.36486486486486486,1.0,1.0,1.0,0.3002729754322111,a
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.044642857142857144,0.3108108108108108,1.0,1.0,1.0,0.47937518956627234,b
0.75,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.91666666666666663,0.25675675675675674,1.0,1.0,1.0,0.24613284804367608,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26785714285714285,0.3108108108108108,1.0,1.0,0.0,0.12587200485289657,c
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.43243243243243246,1.0,1.0,0.0,0.33970276008492567,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.24324324324324326,1.0,1.0,0.0,0.014558689717925387,c
0.5,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.053571428571428568,0.39189189189189189,1.0,1.0,0.0,0.37443130118289353,c
0.25,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02976190476190476,0.17567567567567569,1.0,1.0,0.0,0.44040036396724297,c
0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16369047619047619,0.25675675675675674,1.0,1.0,1.0,0.17834394904458598,c
0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.27027027027027029,1.0,1.0,0.0,0.061722778283287837,a
0.5,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.089285714285714288,0.22972972972972974,1.0,1.0,1.0,0.24567788898999091,c
0.5,0.0,0.33333333333333331,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.36486486486486486,1.0,1.0,1.0,0.19714892326357294,b
0.5,1.0,0.33333333333333331,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.15773809523809523,0.39189189189189189,1.0,1.0,1.0,0.30103124052168639,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.28378378378378377,1.0,1.0,0.0,0.019259933272672128,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02976190476190476,0.25675675675675674,1.0,1.0,1.0,0.17834394904458598,a
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.28378378378378377,1.0,1.0,0.0,0.19411586290567182,c
0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.39189189189189189,1.0,1.0,0.0,0.061419472247497726,c
0.5,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.035714285714285712,0.39189189189189189,1.0,1.0,1.0,0.47937518956627234,b
0.25,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.36486486486486486,1.0,1.0,0.0,0.14846830451925994,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.36486486486486486,1.0,1.0,0.0,0.22899605702153472,a
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.39189189189189189,1.0,1.0,0.0,0.026690931149529876,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.35135135135135137,1.0,1.0,0.0,0.039581437670609648,c
0.5,1.0,0.33333333333333331,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.52702702702702697,1.0,1.0,1.0,0.30103124052168639,c
0.5,1.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.25675675675675674,1.0,1.0,0.0,0.21064604185623295,c
0.75,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.11607142857142858,0.3783783783783784,1.0,0.0,1.0,0.071276918410676376,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26785714285714285,0.33783783783783783,1.0,1.0,0.0,0.2502274795268426,c
0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,1.0,0.0,0.077646345162268732,b
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17857142857142858,0.41891891891891891,1.0,1.0,1.0,0.32681225356384591,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26785714285714285,0.39189189189189189,1.0,1.0,0.0,0.2502274795268426,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16369047619047619,0.25675675675675674,1.0,1.0,0.0,0.21625720351835001,a
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.39189189189189189,1.0,1.0,0.0,0.12101910828025478,b
0.75,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,1.0,1.0,0.14589020321504398,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26785714285714285,0.32432432432432434,1.0,1.0,0.0,0.050348801941158629,c
0.25,1.0,0.33333333333333331,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14285714285714285,0.39189189189189189,1.0,1.0,1.0,0.13481953290870488,c
0.5,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13988095238095238,0.12162162162162163,1.0,1.0,1.0,0.43979375189566272,c
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23214285714285715,0.39189189189189189,1.0,1.0,0.0,0.34910524719441915,c
0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.12142857142857143,0.51351351351351349,1.0,1.0,1.0,0.43099787685774948,b
0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16369047619047619,0.28378378378378377,1.0,1.0,0.0,0.33970276008492567,a
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.25675675675675674,1.0,1.0,0.0,0.19335759781619655,b
0.75,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053571428571428568,0.45945945945945948,1.0,1.0,1.0,0.43979375189566272,c
0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.011904761904761904,0.013513513513513514,0.0,1.0,0.0,0.11965423111919928,c
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.13392857142857142,0.16216216216216217,1.0,1.0,0.0,0.032757051865332121,b
0.25,1.0,0.16666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.32738095238095238,0.33783783783783783,1.0,1.0,0.0,0.44040036396724297,c
0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26785714285714285,0.32432432432432434,1.0,1.0,0.0,0.050348801941158629,a
0.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.25675675675675674,1.0,0.0,1.0,0.072035183500151659,a
0.75,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16071428571428573,0.39189189189189189,1.0,1.0,1.0,0.43099787685774948,a
0.75,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.13392857142857142,0.39189189189189189,1.0,1.0,1.0,0.22353654837731271,b
0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.3783783783783784,1.0,1.0,1.0,0.14346375492872307,b
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17261904761904762,0.25675675675675674,1.0,1.0,1.0,0.47937518956627234,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14880952380952381,0.32432432432432434,1.0,1.0,0.0,0.1461935092508341,a
0.75,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.39189189189189189,1.0,1.0,1.0,0.28632089778586595,c
0.5,0.0,0.33333333333333331,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.375,0.36486486486486486,1.0,1.0,0.0,0.12117076129814984,c
0.75,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.39189189189189189,1.0,1.0,0.0,0.092811646951774338,c
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.41891891891891891,1.0,1.0,0.0,0.33970276008492567,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.39189189189189189,1.0,1.0,0.0,0.23961176827418865,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16369047619047619,0.25675675675675674,1.0,1.0,0.0,0.21625720351835001,b
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.32432432432432434,1.0,1.0,1.0,0.28783742796481648,a
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13392857142857142,0.3108108108108108,1.0,1.0,0.0,0.026690931149529876,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17261904761904762,0.39189189189189189,1.0,1.0,1.0,0.14346375492872307,c
0.25,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16369047619047619,0.35135135135135137,1.0,1.0,1.0,0.31073703366696998,c
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28273809523809523,0.25675675675675674,1.0,1.0,0.0,0.12587200485289657,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.17567567567567569,0.0,0.0,1.0,0.040339702760084924,a
0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10238095238095238,0.21621621621621623,1.0,1.0,0.0,0.062026084319077947,a
0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.3108108108108108,1.0,1.0,0.0,0.40157719138610859,c
0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29761904761904762,0.45945945945945948,1.0,1.0,1.0,0.32681225356384591,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16369047619047619,0.39189189189189189,1.0,1.0,0.0,0.2650894752805581,b
0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11904761904761904,0.36486486486486486,1.0,1.0,0.0,0.11313315134971186,c
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13392857142857142,0.25675675675675674,1.0,1.0,0.0,0.037458295420078856,b
0.75,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.66216216216216217,1.0,1.0,0.0,0.037458295420078856,b
0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.45945945945945948,1.0,1.0,1.0,0.46072186836518048,b
0.25,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.095238095238095233,0.27027027027027029,1.0,0.0,1.0,0.16863815589930239,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.39189189189189189,1.0,1.0,0.0,0.12526539278131635,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16369047619047619,0.52702702702702697,1.0,1.0,0.0,0.24143160448892934,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.25675675675675674,0.0,0.0,1.0,0.040339702760084924,b
0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14880952380952381,0.25675675675675674,1.0,1.0,1.0,0.28874734607218683,a
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.25675675675675674,1.0,1.0,0.0,0.019259933272672128,a
0.5,1.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.017857142857142856,0.20270270270270271,1.0,1.0,0.0,0.030330603579011222,c
0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14583333333333334,0.41891891891891891,1.0,1.0,0.0,0.0074309978768577496,c
0.75,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11607142857142858,0.39189189189189189,1.0,1.0,0.0,0.13588110403397027,c
0.75,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.026785714285714284,0.25675675675675674,1.0,1.0,1.0,0.086897179253867154,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14583333333333334,0.32432432432432434,1.0,1.0,0.0,0.44115862905671821,a
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16071428571428573,0.28378378378378377,1.0,1.0,1.0,0.19881710646041856,b
0.5,0.0,0.33333333333333331,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.15535714285714286,0.39189189189189189,1.0,1.0,1.0,0.43463754928723081,a
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23809523809523808,0.32432432432432434,1.0,1.0,1.0,0.14589020321504398,c
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.095238095238095233,0.25675675675675674,1.0,1.0,1.0,0.27297543221110099,a
0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.33783783783783783,1.0,1.0,0.0,0.27494692144373672,c
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14880952380952381,0.16216216216216217,1.0,0.0,1.0,0.12359720958447074,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21428571428571427,0.32432432432432434,1.0,1.0,0.0,0.34288747346072185,a
0.5,1.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.15773809523809523,0.25675675675675674,1.0,1.0,0.0,0.4212920837124659,c
0.5,1.0,0.83333333333333337,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.047619047619047616,0.25675675675675674,1.0,1.0,1.0,0.43979375189566272,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14880952380952381,0.32432432432432434,1.0,1.0,0.0,0.061722778283287837,a
0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16071428571428573,0.39189189189189189,1.0,1.0,1.0,0.30103124052168639,a
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16369047619047619,0.28378378378378377,1.0,1.0,0.0,0.039733090688504703,a
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17857142857142858,0.25675675675675674,1.0,1.0,1.0,0.31270852289960571,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.35135135135135137,1.0,1.0,0.0,0.28814073400060664,c
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14880952380952381,0.28378378378378377,1.0,1.0,1.0,0.17834394904458598,b
0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16071428571428573,0.45945945945945948,1.0,1.0,1.0,0.43463754928723081,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16369047619047619,0.25675675675675674,1.0,1.0,0.0,0.12572035183500152,a
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10714285714285714,0.25675675675675674,1.0,1.0,0.0,0.11935092508340917,b
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.32432432432432434,1.0,1.0,1.0,0.1959356991204125,b
0.5,1.0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,1.0,1.0,0.43979375189566272,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21428571428571427,0.32432432432432434,0.0,1.0,0.0,0.12572035183500152,b
0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.39189189189189189,1.0,1.0,1.0,0.16712162572035183,b
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26785714285714285,0.3108108108108108,1.0,1.0,0.0,0.19517743403093721,c
0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,1.0,0.0,0.4212920837124659,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16369047619047619,0.36486486486486486,1.0,1.0,1.0,0.31073703366696998,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.12162162162162163,1.0,0.0,1.0,0.040339702760084924,a
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13392857142857142,0.32432432432432434,1.0,0.0,0.0,0.1461935092508341,a
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14880952380952381,0.32432432432432434,1.0,1.0,0.0,0.1164695177434031,c
0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13690476190476192,0.29729729729729731,1.0,1.0,0.0,0.19411586290567182,b
0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16071428571428573,0.25675675675675674,1.0,1.0,0.0,0.024416135881104035,a
0.5,1.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17857142857142858,0.12162162162162163,1.0,1.0,0.0,0.032757051865332121,c
1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11904761904761904,0.32432432432432434,1.0,1.0,1.0,0.31892629663330302,b
0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14880952380952381,0.25675675675675674,1.0,1.0,1.0,0.17834394904458598,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16071428571428573,0.32432432432432434,1.0,1.0,0.0,0.25962996663633608,c
