x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,Grade
0.25,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.70270270270270274,1.0,1.0,1.0,0.17834394904458598,c
0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.21621621621621623,1.0,1.0,0.0,0.19517743403093721,c
0.5,0.0,0.33333333333333331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.09375,0.25675675675675674,1.0,1.0,0.0,0.077646345162268732,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.25675675675675674,1.0,1.0,0.0,0.11434637549287231,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10416666666666667,0.25675675675675674,1.0,1.0,0.0,0.1164695177434031,b
0.75,0.0,0.33333333333333331,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.089583333333333334,0.3108108108108108,1.0,1.0,0.0,0.19249571832575069,a
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12083333333333333,0.25675675675675674,1.0,1.0,0.0,0.12526539278131635,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.1891891891891892,1.0,1.0,0.0,0.043827722171671218,c
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.39189189189189189,1.0,1.0,1.0,0.43964209887776767,b
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.39189189189189189,1.0,1.0,0.0,0.040339702760084924,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11666666666666667,0.1891891891891892,1.0,0.0,1.0,0.045192599332726721,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.32432432432432434,1.0,1.0,0.0,0.23961176827418865,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.023333333333333334,0.39189189189189189,1.0,1.0,0.0,0.019259933272672128,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31755965103918921,1.0,1.0,0.0,0.19881710646041856,b
0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022916666666666665,0.39189189189189189,1.0,1.0,0.0,0.22899605702153472,c
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14999999999999999,0.39189189189189189,1.0,1.0,1.0,0.19249571832575069,c
0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.016666666666666666,0.1891891891891892,1.0,1.0,0.0,0.23961176827418865,c
0.25,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.0945945945945946,1.0,1.0,0.0,0.048680618744313009,c
0.5,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17499999999999999,0.32432432432432434,0.0,1.0,1.0,0.19249571832575069,c
0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11874999999999999,0.27027027027027029,1.0,0.0,1.0,0.071276918410676376,b
0.75,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.083333333333333329,0.39189189189189189,0.0,1.0,1.0,0.3851986654534425,b
0.5,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000003,0.39189189189189189,0.0,1.0,1.0,0.43099787685774948,c
0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10416666666666667,0.33783783783783783,1.0,1.0,0.0,0.061722778283287837,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.083333333333333329,0.27027027027027029,1.0,1.0,0.0,0.23961176827418865,c
0.75,1.0,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09375,0.12162162162162163,1.0,1.0,1.0,0.47937518956627234,c
0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09375,0.32432432432432434,1.0,1.0,1.0,0.36882013952077647,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.28378378378378377,1.0,1.0,0.0,0.2502274795268426,b
0.25,1.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09375,0.25675675675675674,1.0,1.0,0.0,0.4212920837124659,c
0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09166666666666666,0.16216216216216217,1.0,1.0,0.0,0.30300272975432213,b
0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14999999999999999,0.32432432432432434,1.0,1.0,0.0,0.18122535638459206,b
0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.28378378378378377,1.0,1.0,1.0,0.31270852289960571,c
0.25,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09375,0.45945945945945948,1.0,0.0,1.0,0.071276918410676376,b
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10416666666666667,0.1891891891891892,1.0,1.0,0.0,0.11373976342129208,b
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.52702702702702697,1.0,1.0,1.0,0.52957233848953589,b
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10208333333333333,0.31755965103918921,1.0,0.0,1.0,0.038823172581134366,b
0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1125,0.35135135135135137,1.0,1.0,1.0,0.43463754928723081,b
0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09375,0.1891891891891892,1.0,1.0,0.0,0.040339702760084924,a
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.32432432432432434,1.0,1.0,1.0,0.31270852289960571,a
0.25,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11092009395083333,0.31755965103918921,0.0,1.0,1.0,0.079769487412799517,c
0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10000000000000001,0.27027027027027029,1.0,1.0,0.0,0.022292993630573247,b
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.25675675675675674,1.0,1.0,0.0,0.21625720351835001,a
0.5,0.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10416666666666667,0.25675675675675674,1.0,1.0,1.0,0.43979375189566272,b
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.09375,0.25675675675675674,1.0,1.0,1.0,0.28874734607218683,b
0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10000000000000001,0.28378378378378377,1.0,1.0,0.0,0.081286017591750082,b
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12083333333333333,0.39189189189189189,1.0,1.0,0.0,0.12526539278131635,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.10810810810810811,1.0,0.0,1.0,0.040339702760084924,b
0.5,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.087499999999999994,0.39189189189189189,1.0,1.0,0.0,0.13588110403397027,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.11458333333333333,0.39189189189189189,1.0,1.0,1.0,0.31270852289960571,b
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.066666666666666666,0.25675675675675674,1.0,0.0,1.0,0.16863815589930239,b
0.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.81081081081081086,1.0,1.0,0.0,0.037458295420078856,a
0.75,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020833333333333332,0.39189189189189189,1.0,1.0,1.0,0.1959356991204125,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.39189189189189189,1.0,1.0,0.0,0.34910524719441915,b
0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.52702702702702697,1.0,1.0,1.0,0.43099787685774948,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.066666666666666666,0.25675675675675674,1.0,0.0,1.0,0.16863815589930239,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.32432432432432434,1.0,1.0,0.0,0.12587200485289657,b
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.31755965103918921,1.0,1.0,0.0,0.2502274795268426,c
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13333333333333333,0.22972972972972974,1.0,0.0,1.0,0.072035183500151659,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.09375,0.25675675675675674,1.0,1.0,0.0,0.18607825295723385,b
0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.25675675675675674,1.0,1.0,0.0,0.0074309978768577496,c
0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.33783783783783783,1.0,1.0,0.0,0.13451622687291478,a
0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125,0.35135135135135137,1.0,1.0,0.0,0.23961176827418865,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14583333333333334,0.3108108108108108,1.0,1.0,0.0,0.12117076129814984,b
0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.32432432432432434,1.0,1.0,0.0,0.12526539278131635,a
0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125,0.39189189189189189,1.0,1.0,0.0,0.34910524719441915,b
0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.083333333333333329,0.25675675675675674,1.0,1.0,0.0,0.23961176827418865,a
0.75,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.087499999999999994,0.32432432432432434,1.0,1.0,1.0,0.23354564755838642,a
0.5,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10000000000000001,0.39189189189189189,1.0,0.0,1.0,0.072035183500151659,a
0.75,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1125,0.32432432432432434,1.0,0.0,1.0,0.071276918410676376,c
0.5,1.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13750000000000001,0.32432432432432434,1.0,1.0,1.0,0.25219896875947834,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.39189189189189189,1.0,1.0,0.0,0.039126478616924476,b
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.32432432432432434,1.0,1.0,0.0,0.14968152866242038,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.32432432432432434,1.0,1.0,1.0,0.28632089778586595,b
0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.32432432432432434,1.0,1.0,0.0,0.12587200485289657,a
0.5,0.0,0.33333333333333331,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.16250000000000001,0.32432432432432434,1.0,1.0,0.0,0.17788898999090083,a
0.25,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14583333333333334,0.25675675675675674,1.0,1.0,0.0,0.15180467091295116,b
1.0,1.0,0.33333333333333331,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.087499999999999994,0.32432432432432434,1.0,1.0,0.0,0.23961176827418865,a
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.32432432432432434,1.0,1.0,0.0,0.17182286927509857,b
0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10000000000000001,0.25675675675675674,1.0,1.0,1.0,0.13481953290870488,b
0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.20270270270270271,1.0,1.0,0.0,0.10737033666969972,b
0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.39189189189189189,1.0,1.0,0.0,0.18911131331513498,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.32432432432432434,1.0,1.0,0.0,0.19335759781619655,b
0.75,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.025000000000000001,0.31755965103918921,1.0,1.0,0.0,0.0,c
0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.037499999999999999,0.25675675675675674,1.0,1.0,1.0,0.12344555656657567,c
0.25,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.31755965103918921,1.0,1.0,1.0,0.17834394904458598,c
0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.25675675675675674,1.0,1.0,0.0,0.11601455868971793,a
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.25675675675675674,1.0,1.0,0.0,0.23961176827418865,a
0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.1891891891891892,1.0,1.0,0.0,0.24764937822262664,c
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.097916666666666666,0.25675675675675674,1.0,1.0,0.0,0.037458295420078856,b
0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10000000000000001,0.31755965103918921,0.0,1.0,0.0,0.1091901728844404,c
0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.36486486486486486,1.0,1.0,0.0,0.061722778283287837,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.020416666666666666,0.28378378378378377,1.0,1.0,1.0,0.15089475280558082,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.39189189189189189,1.0,1.0,0.0,0.19441916894146194,b
0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11458333333333333,0.31755965103918921,0.0,1.0,0.0,0.19441916894146194,c
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1125,0.25675675675675674,1.0,1.0,0.0,0.23961176827418865,b
0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.36486486486486486,1.0,1.0,0.0,0.2502274795268426,b
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.21621621621621623,1.0,1.0,0.0,0.11601455868971793,b
0.5,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025000000000000001,0.39189189189189189,0.0,1.0,1.0,0.19249571832575069,c
0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.083333333333333329,0.25675675675675674,1.0,1.0,1.0,0.17834394904458598,c
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.074999999999999997,0.24324324324324326,1.0,1.0,0.0,0.11935092508340917,b
0.5,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.014583333333333334,0.0,0.0,1.0,0.0,0.11965423111919928,b
0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.25675675675675674,1.0,1.0,0.0,0.039733090688504703,c
0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.3108108108108108,1.0,1.0,0.0,0.27494692144373672,c
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.066666666666666666,0.25675675675675674,1.0,0.0,1.0,0.16863815589930239,b
0.5,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09375,0.35135135135135137,1.0,1.0,1.0,0.22353654837731271,b
0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1125,0.22972972972972974,1.0,1.0,0.0,0.024416135881104035,c
0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41666666666666669,0.31755965103918921,0.0,1.0,0.0,0.037458295420078856,c
0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13125000000000001,0.22972972972972974,1.0,1.0,0.0,0.12117076129814984,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.25675675675675674,1.0,1.0,0.0,0.10039429784652715,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.083333333333333329,0.32432432432432434,1.0,1.0,0.0,0.39581437670609643,c
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13958333333333334,0.25675675675675674,1.0,1.0,0.0,0.092811646951774338,a
0.5,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09583333333333334,0.25675675675675674,1.0,1.0,1.0,0.22353654837731271,b
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16250000000000001,0.39189189189189189,1.0,1.0,1.0,0.19249571832575069,c
0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09375,0.33783783783783783,1.0,1.0,0.0,0.22899605702153472,b
0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10416666666666667,0.22972972972972974,1.0,1.0,0.0,0.061722778283287837,c
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.10810810810810811,1.0,1.0,0.0,0.022292993630573247,a
0.25,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11092009395083333,0.59459459459459463,1.0,1.0,0.0,0.19249571832575069,c
0.5,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14999999999999999,0.28378378378378377,1.0,1.0,1.0,0.43099787685774948,b
0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.25675675675675674,1.0,1.0,0.0,0.19249571832575069,a
0.75,0.0,0.33333333333333331,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.10416666666666667,0.40540540540540543,1.0,1.0,1.0,0.38610858356081285,a
0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10416666666666667,0.35135135135135137,1.0,1.0,1.0,0.1959356991204125,c
0.75,0.0,0.83333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.087499999999999994,0.32432432432432434,1.0,1.0,0.0,0.13588110403397027,a
0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11458333333333333,0.27027027027027029,1.0,1.0,0.0,0.061722778283287837,b
0.25,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1125,0.39189189189189189,1.0,1.0,1.0,0.19249571832575069,c
0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.32432432432432434,1.0,1.0,0.0,0.12101910828025478,a
0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.085000000000000006,0.1891891891891892,1.0,1.0,1.0,0.31892629663330302,a
0.5,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.39189189189189189,1.0,1.0,0.0,0.12101910828025478,c
0.75,1.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14499999999999999,0.47297297297297297,1.0,1.0,1.0,0.47937518956627234,b
0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.28378378378378377,1.0,1.0,0.0,0.13451622687291478,b
